,Magnitude(acc)__sum_values,Magnitude(acc)__median,Magnitude(acc)__mean,Magnitude(acc)__length,Magnitude(acc)__standard_deviation,Magnitude(acc)__variance,Magnitude(acc)__root_mean_square,Magnitude(acc)__maximum,Magnitude(acc)__absolute_maximum,Magnitude(acc)__minimum,speed__sum_values,speed__median,speed__mean,speed__length,speed__standard_deviation,speed__variance,speed__root_mean_square,speed__maximum,speed__absolute_maximum,speed__minimum,roll__standard_deviation,roll__variance,roll__root_mean_square,pitch__standard_deviation,pitch__variance,pitch__root_mean_square,pitch__absolute_maximum,yaw__standard_deviation,yaw__variance,activity
\4. Subway_JSON\U-Bahn_-2023-05-22_11-06-10.json_9,1710.3752551024022,0.2036562934344579,0.27379146071752875,6247.0,0.2272455635321773,0.05164054614505684,0.3558121837527418,3.191220387836658,3.191220387836658,0.004522705115217655,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045097331763826916,0.002033769332216672,0.07414664054246202,0.08699009367067913,0.00756727639683353,0.6236718583986254,0.792172372341156,0.2788583806181826,0.07776199644099518,subway
\4. Subway_JSON\U-Bahn_-2023-05-22_11-06-10.json_10,2446.5071268899374,0.24667206060190264,0.3916291222810849,6247.0,0.615554427256877,0.3789072529155419,0.7295756453817486,7.32408719009092,7.32408719009092,0.0020434797860153916,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0182014280050402,1.036734147991503,1.333169337410841,0.12214084331247331,0.014918385605082156,0.5703757683705939,1.3554089069366455,2.2961079487755307,5.272111712430175,subway
\4. Subway_JSON\U-Bahn_-2023-05-22_11-06-10.json_11,1632.6220296304014,0.1739682353956148,0.261344970326621,6247.0,0.3844786794873085,0.1478238549803045,0.4648925128406855,5.8056371236893884,5.8056371236893884,0.011255667346243118,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6899958950729986,0.4760943352175886,0.7486306709123938,0.11879153753170302,0.014111429389146005,0.6405924281245112,1.053605556488037,0.6605355414725596,0.4363072015484475,subway
\4. Subway_JSON\U-Bahn_-2023-05-22_11-06-10.json_12,17238.620750705402,2.277913445632116,2.759503881976213,6247.0,2.3479412966329036,5.512828332434202,3.623215423774301,20.04229707863292,20.04229707863292,0.023091850504796937,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8337398960557587,0.6951222142750673,1.6633755334220255,0.4432314724163532,0.19645413814036847,0.4712011343721979,0.9636574387550354,2.1467878696558302,4.6086981573014185,subway
\4. Subway_JSON\U-Bahn_-2023-05-22_14-14-43.json_0,5578.860583940899,0.2228957742262196,0.8844103652411064,6308.0,1.8497338452669507,3.4215152983260593,2.050291928597478,19.289625893983573,19.289625893983573,0.015321202513702606,7.090745151042938,0.42232489585876465,0.5454419346956106,13.0,0.38327927076551077,0.14690299939854173,0.6666407604722596,1.0823558568954468,1.0823558568954468,0.0,2.5007441050781902,6.253721079083319,2.5037033215542452,0.3350297090190795,0.11224490592540909,1.442731361921811,1.5635703802108765,2.0369276544086152,4.149074269294584,subway
\4. Subway_JSON\U-Bahn_-2023-05-22_14-14-43.json_1,843.6490249630402,0.12243653598592716,0.13374271163015858,6308.0,0.06722420912180901,0.00451909429205271,0.14968703085518284,0.6978382405750962,0.6978382405750962,0.004277868470058668,2.1517624855041504,0.0,0.16552019119262695,13.0,0.38818091994178666,0.15068442660685177,0.42199687238094025,1.0787783861160278,1.0787783861160278,0.0,0.6463460976173978,0.41776327790523876,2.596060755609894,0.013557343399864013,0.00018380156006183633,1.5230266757710416,1.5607894659042358,2.9357070774542073,8.618376044614722,subway
\4. Subway_JSON\U-Bahn_-2023-05-22_14-14-43.json_2,957.3204103038256,0.13099445290476175,0.1517629058820269,6308.0,0.09173114776234145,0.00841460346979652,0.1773318444937442,0.9739814008303583,0.9739814008303583,0.00970305790425181,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3380006029301676,5.466246819301827,2.896873463621873,0.011357458678645934,0.00012899186763714986,1.5298223809404068,1.5663079023361206,1.9174438221036298,3.6765908109233765,subway
\4. Subway_JSON\U-Bahn_-2023-05-22_14-14-43.json_3,3419.2744971494967,0.16131431518182843,0.5420536615646,6308.0,1.2638302652415219,1.5972669393404553,1.3751687574098115,25.11909756164928,25.11909756164928,0.00448279514836017,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63709615057634,2.6800838062318704,1.9970420284054469,0.9760600574643952,0.9526932357773984,1.1293886620593259,1.5616158246994019,2.4212984918607807,5.862686386687292,subway
\4. Subway_JSON\U-Bahn_-2023-05-22_14-14-43.json_4,4638.749543332647,0.25696753331670075,0.7353756409848837,6308.0,1.296006431528346,1.6796326705628375,1.4901040245287462,16.275846781161064,16.275846781161064,0.0013713555651141966,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9117456414131355,3.6547713974621208,1.9235387818468923,0.477052996075664,0.22757956106476745,1.4062959549643614,1.5528987646102905,1.6322123574785743,2.6641171799057655,subway
\4. Subway_JSON\U-Bahn_-2023-05-22_14-14-43.json_5,2675.9036096189593,0.3218629232477619,0.4242079279674951,6308.0,0.34125286319896686,0.11645351664149278,0.5444317062699126,2.628403255522709,2.628403255522709,0.004412122870966913,10.869552955031395,0.0,0.8361194580793381,13.0,1.3563625810387756,1.839719451242169,1.5933659966941225,4.053987979888916,4.053987979888916,0.0,0.0948162619291381,0.008990123526214922,0.12133854454794347,0.08452706866257348,0.007144825336687412,0.4876781781670074,0.8612001538276672,0.12361828276473455,0.015281479833701867,subway
\4. Subway_JSON\U-Bahn_-2023-05-22_14-14-43.json_6,4912.011478707515,0.5183612655523016,0.7786955419637785,6308.0,0.7842690646603324,0.6150779657831926,1.1051898990026354,13.790938544256289,13.790938544256289,0.011858868509484047,0.8510654456913471,0.0,0.06546657274548824,13.0,0.08716489532111708,0.0075977189763412984,0.10901188523909491,0.2873423993587494,0.2873423993587494,0.0,0.12241674707549598,0.014985859964545954,0.1657301317329879,0.14493489548593305,0.021006123929518335,0.5722298020040623,1.0055550336837769,1.4428129836056314,2.0817093056609837,subway
\4. Subway_JSON\U-Bahn_-2023-05-22_14-14-43.json_7,2068.9211859951156,0.20319337608887525,0.32798370101381036,6308.0,0.4902857696257938,0.2403801358975569,0.5898757869486366,7.01385637277496,7.01385637277496,0.008242650447922467,19.567104508168995,0.12875103950500488,1.505161885243769,13.0,2.079757807725772,4.325392538796309,2.5672757622793245,5.89306640625,5.89306640625,0.0,0.08170462025713632,0.006675644971362851,0.16912233241205749,0.0775470655731268,0.006013547379002826,0.5518940608062476,0.8361271619796753,0.9107441027386237,0.8294548206731808,subway
\4. Subway_JSON\U-Bahn_-2023-05-22_14-14-43.json_8,2132.6986742788363,0.23162309327111563,0.3380942730308872,6308.0,0.49421511493811954,0.24424857983329873,0.5987957225044137,10.444771103337803,10.444771103337803,0.0073496436630374655,15.014330750331283,0.15544401109218597,1.1549485192562525,13.0,1.829585105790839,3.347381659331676,2.1636283741585305,5.408315658569336,5.408315658569336,0.0,0.0818405361329061,0.006697873354521508,0.2393565061370242,0.10669451342673995,0.011383719195368791,0.5981336779603404,0.8441455960273743,2.339211444535652,5.471910182246571,subway
\4. Subway_JSON\U-Bahn_-2023-05-22_14-14-43.json_9,2747.997546433784,0.2618981705091489,0.4356368970250133,6308.0,0.6357684655674398,0.40420154180997686,0.770701659437398,6.605344037032876,6.605344037032876,0.017725634673276237,2.5500768087804317,0.03871319070458412,0.19615975452157167,13.0,0.2704812837260791,0.0731601248461077,0.3341238904060453,0.7414734363555908,0.7414734363555908,0.0,0.06815237654948872,0.0046447464293433004,0.18796714568470843,0.25336753129851874,0.06419510591630588,0.6277198953985481,1.0055994987487793,0.10326745723525624,0.010664167723835476,subway
\4. Subway_JSON\U-Bahn_-2023-05-22_14-14-43.json_10,2156.93141435357,0.2905541514642591,0.34193586150183414,6308.0,0.2221774170662288,0.04936280465422097,0.4077780499674088,2.3151795628599876,2.3151795628599876,0.019826299863651323,12.523535072803497,0.6595340967178345,0.9633488517541152,13.0,0.8413899030733963,0.7079369689938593,1.2790535482026666,3.242471218109131,3.242471218109131,0.12842674553394318,0.11157803103885873,0.012449657010508522,0.3533073533876114,0.13260969073065548,0.017585330075680094,0.85536537116037,1.06581711769104,0.5575131710515365,0.31082093589593984,subway
\4. Subway_JSON\U-Bahn_-2023-05-22_14-14-43.json_11,2456.820312486891,0.25454878808847947,0.3894769043257595,6308.0,0.5020475113170442,0.2520517036196376,0.6354085005906156,7.518803499907058,7.518803499907058,0.012790347171005812,1.9242368340492249,0.0,0.14801821800378653,13.0,0.18768667744431458,0.03522628889008618,0.23903071298706086,0.4063681662082672,0.4063681662082672,0.0,0.08477647684998565,0.007187051027096153,0.3511496411636037,0.09061316507088582,0.008210745684163601,0.8883452594971374,1.05818772315979,0.12236820724423504,0.014973978144168057,subway
\4. Subway_JSON\U-Bahn_-2023-05-22_14-14-43.json_12,1622.3855613200922,0.2003924096606182,0.2571949209448466,6308.0,0.2127704181855408,0.04527125085484991,0.33379706142306853,2.4283650828658545,2.4283650828658545,0.008602937616138279,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04329405088850535,0.0018743748423364912,0.23959611470984513,0.06763892886973348,0.004575024698644865,0.9473929682727616,1.1147598028182983,0.07459459201731615,0.005564353158229847,subway
\4. Subway_JSON\U-Bahn_-2023-05-22_14-14-43.json_13,1736.741736449506,0.23811348727780626,0.27532367413593944,6308.0,0.16581873821181622,0.02749585394215884,0.32140158599775426,1.529259924352923,1.529259924352923,0.0009526389656076944,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04149639627484021,0.0017219509037985727,0.26892356133856066,0.08554133358561154,0.007317319751604874,0.9532590887079996,1.108154058456421,0.20800882659471204,0.04326767194130898,subway
\4. Subway_JSON\U-Bahn_-2023-05-22_14-14-43.json_14,1776.1175164414867,0.2301893114472756,0.28156587134456035,6308.0,0.20346103443237323,0.04139639253229137,0.3473841280748343,1.6568560735499955,1.6568560735499955,0.008914684648163506,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04933519040199637,0.0024339610120012348,0.24437127810208345,0.0677559085622066,0.004590863145090103,0.9435724083199506,1.0798845291137695,0.08761298714625367,0.007676035516689611,subway
\4. Subway_JSON\U-Bahn_-2023-05-22_14-14-43.json_15,2722.252140355361,0.28652720090400885,0.43155550734866216,6308.0,0.48869422482880137,0.23882204538102308,0.6519679449972862,6.207892213371708,6.207892213371708,0.007969819524528167,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10209245816662274,0.010422870014503614,0.22875816556834275,0.15896478314047183,0.025269802278897236,0.8537864649155081,1.0505998134613037,0.30182161863550583,0.09109628947575672,subway
\4. Subway_JSON\U-Bahn_-2023-05-22_14-14-43.json_16,1524.3939664493219,0.17620776030053828,0.24166042587972764,6308.0,0.24322334745465504,0.059157596747047854,0.34286638532148234,2.913514131640644,2.913514131640644,0.006102126399278612,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07857346286686998,0.006173789066891394,0.33457688629620375,0.13124136738749811,0.017224296513740252,0.7223256698875118,1.021950364112854,0.7735637352870102,0.5984008525511916,subway
\4. Subway_JSON\U-Bahn_-2023-05-22_14-14-43.json_17,1414.2583909543612,0.1887298802371984,0.2242363074289458,6307.0,0.14498880905251083,0.021021754750465447,0.26702748233062856,1.0054369644725225,1.0054369644725225,0.012391836349028173,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04339093561107819,0.0018827732932047332,0.27024893449916226,0.043657334981311836,0.001905962897670474,0.797784121313615,1.029446005821228,0.184703862751519,0.034115516915331975,subway
\4. Subway_JSON\U-Bahn_-2023-05-22_14-14-43.json_18,2790.6077710525933,0.21379377858989557,0.44246199001943765,6307.0,0.590684014908041,0.3489076054678828,0.7380245375865518,4.800849351852161,4.800849351852161,0.004910227209943412,2.82558137178421,0.0,0.23546511431535086,12.0,0.40432977467717146,0.16348256669049224,0.46789570071762093,1.1618002653121948,1.1618002653121948,0.0,0.10290108021634475,0.010588632309690618,0.32445487716148275,0.08395753664547453,0.007048867959576198,0.6634001078005997,1.0046769380569458,1.1368478630395467,1.292423063697584,subway
\4. Subway_JSON\U-Bahn_-2023-05-23_11-24-18.json_0,25154.76608029722,0.35163701876063286,3.9896536209829057,6305.0,5.23932998274684,27.45057866811,6.58543200432075,23.82247583464713,23.82247583464713,0.007837634416843004,6.783230502158403,0.2298184484243393,0.28263460425660014,24.0,0.20276199643093915,0.041112427196660174,0.34784299147739794,0.6815966367721558,0.6815966367721558,0.0,0.6058411255741157,0.36704346943691146,0.6109600122997216,0.5343533897313155,0.28553354511734713,0.6150883882212149,1.560813307762146,1.2289632489792017,1.5103506673415152,subway
\4. Subway_JSON\U-Bahn_-2023-05-23_11-24-18.json_1,2350.0130697834747,0.18876381035898837,0.37272213636534096,6305.0,0.5211601092361594,0.2716078594590456,0.6407258777322712,5.372383550709134,5.372383550709134,0.005752517197117196,10.26826975401491,0.32339128851890564,0.42784457308395457,24.0,0.44748284066874805,0.20024089269297216,0.6191057029380068,1.491877794265747,1.491877794265747,0.01200591679662466,0.06752593767800609,0.0045597522592939616,0.1127267618140606,0.07192267904533499,0.005172871761058268,0.6367968067118114,0.8999822735786438,1.934185060857593,3.7410718496446904,subway
\4. Subway_JSON\U-Bahn_-2023-05-23_11-24-18.json_2,1957.2870189975583,0.27464315160778713,0.310434102933792,6305.0,0.17640623369658878,0.0311191592870155,0.357055306012001,1.2528032153770747,1.2528032153770747,0.010809739191233498,8.278267798188608,0.24828726798295975,0.34492782492452534,24.0,0.3353757054468972,0.11247686380400397,0.4810946561864598,1.242108702659607,1.242108702659607,0.0004925045068375766,0.06659963458341804,0.004435511326644812,0.07342115776486009,0.06893423587066165,0.004751928875072016,0.6142719161020369,0.7574818730354309,0.4241872422507342,0.17993481648828305,subway
\4. Subway_JSON\U-Bahn_-2023-05-23_11-24-18.json_3,2273.08160431506,0.208257186575903,0.3605204764972339,6305.0,0.48821272500897794,0.2383516648606919,0.6068992328504662,8.465689044026833,8.465689044026833,0.008514690467227307,6.918303459882736,0.1284618303179741,0.28826264416178066,24.0,0.3689820029601748,0.13614771850850246,0.4682339912134144,1.3028817176818848,1.3028817176818848,0.0,0.07926314248490059,0.006282645756581651,0.0792568665042012,0.08092768071500743,0.006549289505910186,0.5913336160077819,0.9004945755004883,0.17755030502149036,0.03152411081322426,subway
\4. Subway_JSON\U-Bahn_-2023-05-23_11-24-18.json_4,1425.8125932879093,0.18512731043591849,0.22613998307500544,6305.0,0.15591231462241986,0.02430864985092044,0.27467788734458437,1.1381828954770075,1.1381828954770075,0.009402055808050619,0.06777770980261266,0.0,0.0028240712417755276,24.0,0.005341345511003626,2.852997186791858e-05,0.006041965760126596,0.015327122062444687,0.015327122062444687,0.0,0.04696010491338737,0.0022052514534763486,0.11923772992805795,0.05458417421190305,0.002979432074395382,0.5467891436908758,0.6707103848457336,0.12666125370113537,0.01604307318914338,subway
\4. Subway_JSON\U-Bahn_-2023-05-23_11-24-18.json_5,1653.3068111632488,0.21786032938663064,0.2622215402320775,6305.0,0.18627523355336928,0.034698462635362276,0.3216498077055936,2.229588238645131,2.229588238645131,0.006702499832639552,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09279534495439976,0.008610976045206043,0.10001326796558663,0.11598536281797346,0.01345260438801694,0.6391715004500338,0.9140337109565735,1.0946812810792907,1.198327107145397,subway
\4. Subway_JSON\U-Bahn_-2023-05-23_11-24-18.json_6,2531.471871654566,0.28898306853308225,0.4015022794059581,6305.0,0.3936593210328217,0.15496766103602216,0.5622915092762848,4.907799374842355,4.907799374842355,0.006018009053141932,7.990244897082448,0.0,0.3329268707117687,24.0,0.8298822869737894,0.6887046102328469,0.8941727525902238,2.9006083011627197,2.9006083011627197,0.0,0.0890319245561175,0.007926683590166198,0.11224613639154962,0.11231959075585503,0.012615690467562755,0.6334393173031145,0.9555939435958862,0.7258300498245838,0.5268292612283577,subway
\4. Subway_JSON\U-Bahn_-2023-05-23_11-24-18.json_7,1668.833493640695,0.14139659219147963,0.2646841385631554,6305.0,0.45710392378601983,0.20894399714057543,0.5282061059354531,8.921884811266303,8.921884811266303,0.009581423370313147,10.549239188432693,0.025670497678220272,0.43955163285136223,24.0,0.8035206877242549,0.6456454956008596,0.9158881665046003,2.5297346115112305,2.5297346115112305,0.0,0.29999334115344456,0.08999600473640698,0.35501600428643965,0.22128429518864437,0.0489667392971351,0.5393355783339305,0.7924431562423706,2.2758596086666323,5.179536958360236,subway
\4. Subway_JSON\U-Bahn_-2023-05-23_11-24-18.json_8,2209.096797941619,0.2710636309785823,0.3503722122032703,6305.0,0.3084478165803088,0.09514005555315981,0.4667983961383899,4.219766186449905,4.219766186449905,0.008109725670950321,14.030557498335838,0.26863016933202744,0.5846065624306599,24.0,0.9456489457328685,0.8942519285656857,1.1117629070097088,3.8425915241241455,3.8425915241241455,0.0,0.08062504678392803,0.0065003981689105836,0.12669446479574736,0.05716779871397117,0.0032681572098011242,0.5675366885008267,0.7571201324462891,1.808652447231453,3.2712236748763233,subway
\4. Subway_JSON\U-Bahn_-2023-05-23_11-24-18.json_9,1823.0673196492426,0.21501258408468113,0.2891462838460337,6305.0,0.2514723125696905,0.06323832398914811,0.38320216263888596,2.777455355164912,2.777455355164912,0.013413412963919881,13.649708539247513,0.2595334127545357,0.5687378558019797,24.0,0.9696990246595437,0.9403161984256704,1.1241792326172475,4.242565155029297,4.242565155029297,0.0,0.07350031083709437,0.0054022956931494915,0.08320784626987718,0.07600440490202455,0.005776669564510894,0.617756228448182,0.8016343712806702,1.3193879473606334,1.7407845556405057,subway
\4. Subway_JSON\U-Bahn_-2023-05-23_11-24-18.json_10,1507.9065871818011,0.168599195471281,0.23916044205896925,6305.0,0.2654487870901784,0.07046305856764687,0.3572964813897395,3.3019326565537845,3.3019326565537845,0.003939244884052746,7.328167833387852,0.2670244574546814,0.3053403263911605,24.0,0.17779185636018835,0.03160994418800185,0.3533308069057413,0.6203429102897644,0.6203429102897644,0.06962106376886368,0.053038407717049915,0.00281307269316002,0.07651141038092596,0.042234431890382285,0.0017837472371033402,0.5525065956701725,0.7902617454528809,0.7106478365685706,0.5050203476195898,subway
\4. Subway_JSON\U-Bahn_-2023-05-23_11-24-18.json_11,1716.72778969405,0.18148489376771856,0.27228037901570973,6305.0,0.29146671329412643,0.0849528449584805,0.398860188230687,2.911693873736839,2.911693873736839,0.00515980246369746,42.88206285238266,2.1312867403030396,1.7867526188492775,24.0,0.6318746604988908,0.3992655865805885,1.8951914171252833,2.3917019367218018,2.3917019367218018,0.6407736539840698,0.05828687504270871,0.00339735980224434,0.05828238618545886,0.05263611646514864,0.0027705607565326916,0.5487223326835261,0.7518841624259949,0.5343957415622467,0.2855788085998635,subway
\4. Subway_JSON\U-Bahn_-2023-05-23_11-24-18.json_12,2044.894461668156,0.2716301172886964,0.32432901850406914,6305.0,0.2608242387220948,0.0680292835049603,0.41619538170043785,5.164685272774315,5.164685272774315,0.00843913924315852,38.69511139392853,1.7478426694869995,1.6122963080803554,24.0,0.4280446773052927,0.18322224576939217,1.6681491632401868,2.2177631855010986,2.2177631855010986,0.859902560710907,0.044506354190857925,0.001980815563362097,0.044987644092459395,0.07273388458031735,0.005290217966142926,0.5686605682231959,0.7840352654457092,0.9061531232857232,0.821113482840471,subway
\4. Subway_JSON\U-Bahn_-2023-05-23_11-24-18.json_13,1717.0618348666649,0.16042588769967625,0.27233336001057334,6305.0,0.38620043271262505,0.14915077422741885,0.47256347002499827,3.9614157890209016,3.9614157890209016,0.006952908274795415,23.58824698254466,0.6593166291713715,0.9828436242726942,24.0,0.8288950301798337,0.6870669710568275,1.285709360948388,2.603048801422119,2.603048801422119,0.0,1.0588301670169042,1.1211213225850454,1.4270031150657914,0.10840868952457723,0.011752443964436182,0.5197877466111207,0.9666155576705933,0.5444225766701167,0.2963959419881291,subway
\4. Subway_JSON\U-Bahn_-2023-05-23_11-24-18.json_14,19991.467042026616,2.5627197335664307,3.1707322826370525,6305.0,2.9185378493221816,8.517863177926145,4.309455462826239,34.99403781747541,34.99403781747541,0.016690988102810042,30.145187497138977,1.2554693222045898,1.2560494790474575,24.0,0.0260967480330453,0.0006810402579002537,1.2563205538688322,1.3074653148651123,1.3074653148651123,1.1673897504806519,1.3778913072809433,1.8985844546803867,2.250789529127002,0.6831864023062962,0.4667436602962205,1.0577197913496845,1.560415267944336,1.1186797270116802,1.2514443316269275,subway
\4. Subway_JSON\U-Bahn_-2023-05-23_11-24-18.json_15,8611.831846691699,0.37903632350112126,1.3660900772036324,6304.0,2.0181871275975807,4.073079282000573,2.4370640904651646,19.671110062466152,19.671110062466152,0.006334388486149545,29.046059250831604,1.2631475925445557,1.2628721413405046,23.0,0.005193099586031786,2.696828331044351e-05,1.2628828186562924,1.2698311805725098,1.2698311805725098,1.2504462003707886,0.4376235292204137,0.19151435332733027,2.150861235205641,0.11208594978744289,0.01256326013975317,1.3304857198761202,1.533427119255066,2.297555996236706,5.278763555843242,subway
\4. Subway_JSON\U-Bahn_-2023-05-23_11-24-18.json_16,33109.31616555847,4.399739449871085,5.252112335907118,6304.0,3.242042513382176,10.510839658577416,6.172157130822671,27.31706459963498,27.31706459963498,0.22391728276987807,28.765581727027893,1.2426601648330688,1.250677466392517,23.0,0.07364452091954506,0.005423515461469309,1.2528438212337063,1.4291605949401855,1.4291605949401855,1.0490723848342896,1.4104188933690764,1.9892814547724502,1.7183310222017907,0.778632539960934,0.6062686322860155,1.001356612373566,1.5600098371505737,1.5478865262708241,2.395952698210759,subway
\4. Subway_JSON\U-Bahn_-2023-05-23_13-27-10.json_0,4752.695411016242,0.23158048350281457,0.7496365001602906,6340.0,1.6229873345762187,2.634087888194819,1.7877479605826399,23.313792934495368,23.313792934495368,0.009853376013781093,0.48180101811885834,0.005504253786057234,0.030112563632428646,16.0,0.04681317446174345,0.0021914733031856287,0.055661834246660366,0.16041770577430725,0.16041770577430725,0.0,0.9702361293168162,0.9413581466316777,1.9433892080805473,0.7658182188666169,0.5864775443480376,1.2117058379057637,1.5265635251998901,1.6163057806349468,2.612444376513945,subway
\4. Subway_JSON\U-Bahn_-2023-05-23_13-27-10.json_1,3685.3721841116285,0.272882138330349,0.5813806884542717,6339.0,0.8727257137725315,0.7616501714797745,1.048643731868616,11.70674470770742,11.70674470770742,0.012623588128388145,3.6211735364049673,0.008345913141965866,0.22632334602531046,16.0,0.43531409507480323,0.18949836137079484,0.49063287530177513,1.3638912439346313,1.3638912439346313,0.0,1.9908250037260273,3.963384195460737,2.002478336574778,0.5570052352828575,0.3102548321325114,1.3348180241879528,1.5673092603683472,2.2244885295303543,4.948349218012117,subway
\4. Subway_JSON\U-Bahn_-2023-05-23_13-27-10.json_2,4394.997627295497,0.26045218670767994,0.6933266488871269,6339.0,1.034104764628431,1.0693726642272223,1.245019881883127,10.611878033769205,10.611878033769205,0.00883927762903465,13.2228879975155,0.268958255648613,0.8264304998447187,16.0,1.6628453758400141,2.765054743952518,1.8568904423864403,6.778141498565674,6.778141498565674,0.00974095705896616,1.4079500537145464,1.9823233537547942,1.4916072025707192,0.9322807418522785,0.8691473816286348,0.9351761344412173,1.557585597038269,1.1911587723023265,1.4188592208327857,subway
\4. Subway_JSON\U-Bahn_-2023-05-23_13-27-10.json_3,3348.870493560731,0.2296906197480007,0.5282963391009199,6339.0,0.8770204834929004,0.7691649284661207,1.023846643972404,8.558007993384305,8.558007993384305,0.004294959588930118,18.659388024825603,0.7233269214630127,1.1662117515516002,16.0,1.241997457730768,1.5425576850096907,1.70370406305401,3.366720676422119,3.366720676422119,0.0,0.5229982159447853,0.2735271338814283,0.5301435576038585,0.18350471205796764,0.033673979347477616,0.7077464162323013,0.9236486554145813,1.9882152237566333,3.9529997759776396,subway
\4. Subway_JSON\U-Bahn_-2023-05-23_13-27-10.json_4,1410.271660323785,0.13860444154735904,0.22247541573178498,6339.0,0.2725757604144121,0.07429754516549499,0.35184208925386623,3.0498963614513377,3.0498963614513377,0.00513010174836561,6.964294422417879,0.4492446780204773,0.43526840140111744,16.0,0.3449193430988695,0.11896935324375565,0.5553628854200107,1.1442753076553345,1.1442753076553345,0.0566832572221756,0.1627080656551209,0.026473914629231127,0.36749124490584617,0.05492693610220442,0.0030169683095756477,0.7351116678121697,0.9345565438270569,0.31509545423518054,0.09928514527967476,subway
\4. Subway_JSON\U-Bahn_-2023-05-23_13-27-10.json_5,3293.8113165884783,0.2848616145107342,0.519610556331989,6339.0,0.8128911914703146,0.6607920891700277,0.9647731440197053,9.849305738084432,9.849305738084432,0.007921982400480565,11.377818383276463,0.6345462799072266,0.7111136489547789,16.0,0.4131921177593171,0.17072772617842935,0.8224416987897744,1.262642502784729,1.262642502784729,0.120559923350811,0.3626174901953092,0.13149144419554515,0.5094221670868873,0.07403798369182035,0.005481623029150256,0.7515476172352171,1.006034255027771,1.459673156184955,2.130645722886948,subway
\4. Subway_JSON\U-Bahn_-2023-05-23_13-27-10.json_6,1612.1827091837895,0.15051628879852855,0.2543276083268322,6339.0,0.3168785973367456,0.10041204545010336,0.4063183207872245,3.103065614184952,3.103065614184952,0.004328257510661473,5.46460834890604,0.10294116474688053,0.3415380218066275,16.0,0.43090251479946273,0.1856769772605012,0.549841065763631,1.2733360528945923,1.2733360528945923,0.0,0.0982274828178499,0.009648638380730998,0.3334156125546733,0.06715447815425538,0.004509723936170362,0.6830108406746681,0.918328046798706,0.6323857518872879,0.39991173919005035,subway
\4. Subway_JSON\U-Bahn_-2023-05-23_13-27-10.json_7,2646.8183495844128,0.33224909583052215,0.417545093797825,6339.0,0.3108536112862543,0.0966299676497057,0.5205515085026075,2.789339221665861,2.789339221665861,0.005139224938949678,5.621287763118744,0.314640074968338,0.3513304851949215,16.0,0.299283769436026,0.0895707746478364,0.4615234387061348,1.0312637090682983,1.0312637090682983,0.0,0.10403994635340662,0.010824310437219726,0.4553203960199848,0.05680100620430534,0.0032263543058215333,0.8171005376833506,0.9941357374191284,2.2144329284155457,4.90371319445105,subway
\4. Subway_JSON\U-Bahn_-2023-05-23_13-27-10.json_8,1687.4962529195614,0.20099831802059717,0.2662085901434866,6339.0,0.22894477323061102,0.052415709189615904,0.35111639474083056,2.119330763884353,2.119330763884353,0.008166979911530918,17.724268428981304,0.0,1.1816178952654204,15.0,2.025480365552907,4.102570711240338,2.3449502258367487,6.8122944831848145,6.8122944831848145,0.0,0.10216956301369559,0.010438619606409514,0.3006807103649294,0.05466058981161163,0.002987780078553261,0.7673637805253575,0.9560765027999878,0.1019028508700649,0.010384191015446687,subway
\4. Subway_JSON\U-Bahn_-2023-05-23_13-27-10.json_9,1808.3036415648817,0.20632655775053302,0.2852663892672159,6339.0,0.2679432894883213,0.07179360638182236,0.39137005407590536,2.698860654614085,2.698860654614085,0.011024392973390189,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09983718580833918,0.009967463670128842,0.3583896062621241,0.030712894750723727,0.000943281903969033,0.8003717267675369,0.9322105646133423,0.1372917175507661,0.01884901570803934,subway
